item_id,item,label
576491981431529473',we can t b awesome everything tonylorino plaza overrun httpAddress people n #cyclone gear parallel parking poorly usrId #teachthemtopark,Not related or irrelevant
576492074910007296',lifting prayers for all enduring and in the aftermath of tropical cyclone httpAddress thinking especially of friends in vanuatu and solomon islands,Sympathy and support
576492121206603777',spare a thought for our brothers amp ; sisters in #vanuatu today donate to usrId disaster relief now httpAddress #cyclonepam,Sympathy and support
576495987172098048',wow hope my family is coping ok with this sounds horrendous httpAddress #cyclonepam,Sympathy and support
576496881301356544',#geraldton #mullewa #wawx #olwyn #cyclone #australia #wx httpAddress cat D #tcolwyn is inland from #kalbarri amp ; httpAddress httpAddress,Not related or irrelevant
576498459445891072',the poorest people in the poorest countries get smashed by extreme weather events caused by the richest nations #climatechange #cyclonepam,Not related or irrelevant
576498938045444096',hope things aren t too bad in vanuatu this morning #cyclonepam,Sympathy and support
576498971830431745',climate change gives cyclones more energy more heat over warmer httpAddress the rich world must stop burning coal now ! #solar #cyclonepam,Not related or irrelevant
576499727216304128',love to the people of #vanuatu httpAddress,Sympathy and support
576501065966870528',mother nature is very very httpAddress with a httpAddress #cyclonepam httpAddress,Other Useful Information
576501842445611008',usrId in vanuatu thinking of you hope you amp ; family httpAddress all the nivans take care we are thinking of you at this dreadful time,Sympathy and support
576507800462827520',i can t believe people are complaining about their holiday plans to vanuatu being httpAddress,Not related or irrelevant
576508267964203008',useful httpAddress usrId #vanuatu reports from usrId usrId usrId usrId amp ; more on #cyclonepam httpAddress #tcpam,Other Useful Information
576508474420518912',oxfam is now preparing to respond to what is likely one of the worst cyclones ever seen in the pacific httpAddress #cyclonepam,Other Useful Information
576511566905880576',my thoughts are no where but with you vanuatu 4 c 3 a c 9 a d #vanuatu httpAddress,Sympathy and support
576518726050148352',bsgn small pacific nation of vanuatu hit by powerful cyclone an extremely powerful cyclone blew over islands .. httpAddress,Other Useful Information
576524499752910848',port vila vanuatu real time weather #cyclonepam httpAddress,Other Useful Information
576525473628307457',those poor vanuatu peops ! #cyclonepam,Sympathy and support
576526252749778944',portvila comms patchy power down no water shelter needs enormous gvtofaustralia fly over as soon as weather allows #tcpam usrId,Other Useful Information
576529213257220096',locals head for caves as pam bears down httpAddress news #brisbane #qld,Affected individuals
576530438497247233',samaritan s purse deploying assessment team to vanuatu as soon as port vila international airport is httpAddress #cyclonepam,Other Useful Information
576531592585166848',hi friends ! there is an island group near us called vanuatu who got devastated by hurricane httpAddress they fear dozens of people have httpAddress,Not related or irrelevant
576534047779786752',deaths feared as cyclone pam crosses vanuatu and heads for new zealand cyclone pam has intensified as it moves httpAddress,Affected individuals
576536963429376000',httpAddress #video #cyclone #pam causes heavy damage in #portvila #vanuatu DD DD DD #cyclonepam usrId,Infrastructure and utilities
576537335564627968',cyclone pam thinking of vanuatu my adopted big brother rodney and is wife jennith and little baba hope you are all well,Sympathy and support
576538249134522368',httpAddress #cyclonepam cyclone pam vanuatu cyclone dozens feared dead news queensland aus brisbane DD,Affected individuals
576543832973570048',httpAddress with vanuatu this morning sounds like a httpAddress #cyclonepam keep your heads down #nz its heading httpAddress you dont need a cat5,Sympathy and support
576544811877994496',devastating storm pounds pacific island of vanuatu afp httpAddress auto pickup by wikyou,Other Useful Information
576545168624623616',httpAddress #video #cyclone #pam causes heavy #damage in #portvila #vanuatu DD DD DD #cyclonepam #askansel #ausgp,Infrastructure and utilities
576550923377360896',hope the people of vanuatu are ok,Sympathy and support
576558385073508352',devastation hits vanuatu with any httpAddress exact # of fatalities unknown,Affected individuals
576559662398447616',carnarvon battered as weaker cyclone olwyn continues down wa httpAddress #perthnews httpAddress,Not related or irrelevant
576559726424502272',ex #cycloneolwyn trajectory down through western australia httpAddress via usrId usrId httpAddress,Other Useful Information
576560012312649729',pam arches a brow of her own perfectly mirroring usrId expression as she stares down at him httpAddress,Not related or irrelevant
576560194580135936',locals head for caves as pam bears down httpAddress #kca #votejkt48id,Affected individuals
576561289469657088',i feel so bad for those people in httpAddress category D #tropicalcyclone #pam has destroyed that httpAddress,Sympathy and support
576562053080547328',agencies investigate reports of dozens of deaths in vanuatu httpAddress #cyclonepam,Affected individuals
576563004814155776',tropical #cyclonepam rips through pacific isles httpAddress,Other Useful Information
576564100655874048',#dailymailnews powerful cyclone rips across vanuatu killing at least DD people and leaving thousands homeless httpAddress httpAddress,Other Useful Information
576573999536189440',prayers go out to the people in vanuatu !! #cyclonepam #vanuatu,Sympathy and support
576574884026847232',from entrepreneur devastating storm pounds pacific island of vanuatu suva fiji afp a devastating httpAddress httpAddress,Other Useful Information
576575147475271681',powerful cyclone rips across vanuatu killing at least DD people and leaving thousands httpAddress httpAddress #teamfollowback,Other Useful Information
576578405082099713',cyclone batters pacific island nation of vanuatu httpAddress fears the worst winds of up to DD kilometers an hour .. httpAddress,Other Useful Information
576579309743140865',#cyclonepam cyclone pam vanuatu cyclone dozens feared dead httpAddress httpAddress,Other Useful Information
576581346035822592',tropical cyclone pam kills at least four people in vanuatu wall street journal httpAddress httpAddress,Affected individuals
576581972719337472',really feel for the people in httpAddress such a beautiful country and it s so httpAddress hope all is good #prayforthepacific #cyclonepam,Sympathy and support
576589233378312192',devastating storm pounds pacific island of vanuatu httpAddress,Other Useful Information
576593444266708992',httpAddress devastating storm pounds pacific island of vanuatu #headlinesapp,Other Useful Information
576593526579798016',usrId usrId via sat phone from httpAddress everything ok . trees down and some roofs off no report of injuries #cyclonepam,Affected individuals
576594238881812480',massive cyclone rips across vanuatu killing at least DD people and leaving thousands homeless as it causes httpAddress httpAddress,Other Useful Information
576596637511876608',news vanuatu devastating storm pounds pacific island of vanuatu httpAddress,Other Useful Information
576600239307669504',follow the horrific #cyclonepam in the pacific ? httpAddress #tcpam liveblog here gt ; gt ; httpAddress lt ; lt ; via usrId,Other Useful Information
576617791484260352',cyclone pam lashes vanuatu with category D winds usrId httpAddress,Other Useful Information
576620689395855361',#nz mt usrId photo from clare in tuvalu to donate to people affected by #tcpam httpAddress httpAddress,Donations and volunteering
576629440253296640',rt amp ; help ! paa is raising funds thru just giving D devastated vanuatu hit by 305kpm winds2clean up hazardous httpAddress httpAddress,Donations and volunteering
576633565569404928',direct hit in capital #portvila #cyclonepam dozens feared dead in #vanuatu httpAddress via usrId aid httpAddress,Affected individuals
576641145880489984',to everyone following this just heard from my dad after httpAddress damage to property is devastating but he s httpAddress,Infrastructure and utilities
576645982907060224',my heart goes out to vanuatu beautiful people and a beautiful httpAddress please consider giving support to their httpAddress #vanuatu,Sympathy and support
