item_id,item,label
576445235846356992',anu pam ivory wedding dress size DD petite stained gt ; httpAddress #weddingdress httpAddress,Not related or irrelevant
576445262006104065',usrId considering its remote location that s a huge httpAddress #pam,Not related or irrelevant
576445680937406465',jack downing will wear httpAddress garrick perry will wear httpAddress both expected to make their cyclone debuts httpAddress,Not related or irrelevant
576445725355040768',ufosfacts news monster category D cyclone makes direct hit on vanuatu kind of surprised i httpAddress httpAddress #ufos #ovnis,Other Useful Information
576445746418819072',dozens feared dead after cyclone pam hits vanuatu bbcnews httpAddress,Other Useful Information
576446028368474112',7th grade news pam geller blind to irony sez jon stewart s the most disgusting jew on the planet ! httpAddress #ragingwingnuts,Not related or irrelevant
576446080017125376',#surf httpAddress severe tropical cyclone pam update httpAddress #surfline,Other Useful Information
576446173893906434',avast ! #vanuatu hit by powerful cyclone httpAddress #category5cyclone #northeasternislands #unconfirmedreports,Other Useful Information
576446249739509761',twitter buzz for stone mountain access systems httpAddress rt usrId join me amp ; lady pam tomorrow at the stone httpAddress,Not related or irrelevant
576446279263203328',omg !! thoughts amp ; prayers going out to vanuatu today,Sympathy and support
576446322515017728',recovery after cyclone phailin versus recovery hurricane katrina httpAddress,Not related or irrelevant
576446700467834880',usrId thank you httpAddress you are so awesome !!,Not related or irrelevant
576446755631284224',we finally get a cyclone after DD years and it turns out to be the most pansy ass little httpAddress i m hurt mother httpAddress irreparably httpAddress,Not related or irrelevant
576446777773150208',hurst competition plus D speed shifter 66 69 ranchero cyclone comet 66 67 falcon httpAddress httpAddress,Not related or irrelevant
576447282498953217',usrId i thought you had pam ?!,Not related or irrelevant
576447294637129728',i miss pam a,Not related or irrelevant
576447345283432448',cyclone hits island nation of vanuatu httpAddress,Other Useful Information
576447574996992000',islaam islaam islaam everybody is talking about islaam u know why it s not just a word it s a cyclone for bad people,Not related or irrelevant
576447765225439232',my heart and prayers are with my #vanuatu friends as they face #cyclonepam,Sympathy and support
576448480912211968',the calm before the cyclone ! #sunset #geraldton #sky hub #skyporn #everythinggeraldton #geraldton #nofilter #theresacyclon httpAddress,Not related or irrelevant
576448494984171520',our view for the weekend d #geraldton #cyclone by v8jessi httpAddress pic from httpAddress httpAddress,Not related or irrelevant
576448523962589185',thanks to #cyclone olwyn our #roadtrip up to #coralbay was ended prematurely in denham 1 7 what stays are the #memor httpAddress,Not related or irrelevant
576448545844137985',#vente #mnage #3 dyson dc33c origin aspirateur sans sac technologie radial root cyclone httpAddress httpAddress #repassage #maison,Not related or irrelevant
576448723984715776',3r 1h 2e pam pam 5 bow D mid 6th recap httpAddress,Not related or irrelevant
576448862186909696',#prayers for #vanautu #pam go away,Sympathy and support
576448992969682944',usrId you staying safe ? httpAddress,Not related or irrelevant
576449056085569536',prayers to httpAddress,Sympathy and support
576449439788724224',cyclone,Not related or irrelevant
576449564569440257',much love to httpAddress,Sympathy and support
576449693825294337',actu kendall schmidt httpAddress esta semana are you saying pan ? or pam ? one of my favorite httpAddress httpAddress,Not related or irrelevant
576449837639593984',#cyclonepam is hammering pacific #sids kiribati tuvalu solomon isl amp ; now httpAddress hope #sendai2015 meeting on #disaster gets the message,Not related or irrelevant
576450021274443776',georgia house approves cyberbullying bill pam dickerson a democrat from conyers says httpAddress httpAddress #cyberbullying,Not related or irrelevant
576450068011597824',so here is next video from pam and mike where they wanted to show you what really works with some proven httpAddress httpAddress,Not related or irrelevant
576450288527110144',the island nation of vanuatu is getting slammed by a terrifying cyclone httpAddress httpAddress #bpulse #tech,Other Useful Information
576450438234382336',vanuatu now trending in australia httpAddress,Not related or irrelevant
576450461244489728',to think that a relationship like jim and pam s isnt possible and then throw in michael and holly s relationship im honestly httpAddress,Not related or irrelevant
576450526742601729',pam near httpAddress httpAddress,Other Useful Information
576451151790505984',i sweat pam 2,Not related or irrelevant
576451209592111104',thinking of a friend on vanuatu in the south httpAddress he just arrived to do peace corps work but i have a feeling it will be more recovery,Sympathy and support
576451360444428288',usrId holly molly !! pam tillis thebest httpAddress she also wares some kick a s shoes httpAddress this huge h townfan,Not related or irrelevant
576451465251844096',still jtfo at my momma talking to chelse bout some damn 15seconds chelse said well in them 15seconds i had already hit her ms pam 2,Not related or irrelevant
576451466661101568',the big wobble grave concerns as cyclone pam hits vanuatu httpAddress,Other Useful Information
576451561334829056',usrId pam s canadian ; hence httpAddress httpAddress c but mother s day this sunday ?! #confused,Not related or irrelevant
576451600589303808',cyclone lam rains cause manganese spills at bhp billiton mine in nt officials httpAddress,Not related or irrelevant
576451696546680832',usrId hey ! #beth amp ; pam,Not related or irrelevant
576451715785879553',usrId vanuatu battered by #supercyclone httpAddress vid httpAddress text httpAddress #earth #love #change,Other Useful Information
576451879552471040',vanuatu hit by powerful cyclone sky newsaustralia httpAddress,Other Useful Information
576451987413204992',uniceflive #cyclonepam a category D storm hits httpAddress httpAddress unicef stands ready to httpAddress httpAddress,Donations and volunteering
576452002328219648',cyclone pam hits vanuatu more than 200 00 people at risk from category D tropical storm httpAddress,Other Useful Information
576452150999543808',idk why everyone loves jim and pam so much like im a hardcore dwight and angela stan,Not related or irrelevant
576452223686709248',ifrc releasing usd132 144 from disaster response emergency fund #dref to support vanuatu initial damage assessments usrId #tcpam,Donations and volunteering
576452303592505344',my latest for clapway #cyclonepam rips through #vanuatu island nation httpAddress httpAddress,Other Useful Information
576452432265265152',latest warning graphic for tropical cyclone pam httpAddress,Other Useful Information
576452457682853888',well typhoon pam is certainly terrifying httpAddress,Other Useful Information
576452498531045376',i hope you guys are okay over there httpAddress,Sympathy and support
576452670556364801',suzanne jenkins #free #kindle the tao of pam pam of babylon book # 6 romance series family httpAddress,Not related or irrelevant
576452841935646721',#nrlsharksbroncosvanuatufriday the 13th #forvreb wonderful sense break your httpAddress the story of love httpAddress,Not related or irrelevant
576453077374345216',oops following wrong httpAddress ozmining workers trapped on barrow island ahead of cyclone olwyn httpAddress,Not related or irrelevant
576453126326239233',cyclone nathan is near stationary off the coast of cape melville and is expected to intensify later httpAddress httpAddress,Other Useful Information
576453226955972608',sexy pam andrews is happy with her new career gt ; gt ; gt ; pics gt ; gt ; gt ; httpAddress,Not related or irrelevant
576453274523590656',thinking of our friends in vanuatu and hoping everyone is httpAddress #cyclonepam,Sympathy and support
576453515477843968',cyclone joker !,Not related or irrelevant
576453526752215040',new content of vanuatu in httpAddress #newzealand,Other Useful Information
576453591080308736',kid rock wearing a jacket made of otter .. and spite ! httpAddress,Not related or irrelevant
