item_id,item,label
576498971830431745',Climate change gives cyclones more energy more heat over warmer waters. The rich world must stop burning coal NOW! #solar #CyclonePam,Not related or irrelevant
576499727216304128',Love to the people of  #Vanuatu http://t.co/rzak3IzaMd,Sympathy and support
576501065966870528',"Mother Nature is very, very pissed.. with a reason. #CyclonePam  http://t.co/NaPD9EfqNi",Other Useful Information
576501842445611008',"@peterora in Vanuatu, thinking of you hope you &amp; family safe.To all the Nivans take care,we are thinking of you at this dreadful time",Sympathy and support
576507227340697600',After a last min change of course to the west #CyclonePam made direct hit on the Vanuatu archipelago last night w/ winds of up to 250kmh.,Other Useful Information
576507800462827520',I can't believe people are complaining about their holiday plans to Vanuatu being ruined.,Not related or irrelevant
576508267964203008',Useful sources. ���@reliefweb: #Vanuatu: reports from @UNICEF @CARE @IFRC @IOMasiapacific &amp; more on #CyclonePam http://t.co/D0H3ex4x18 #TCPam�۝,Other Useful Information
576508474420518912',Oxfam is now preparing to respond to what is likely one of the worst cyclones ever seen in the Pacific region. #CyclonePam,Other Useful Information
576511566905880576',"�ۢ My thoughts are no where but with you, Vanuatu �ۢ  �__4��ە���_�C�_�3�__A�_�C�_�9�_�A�_������ӕ����ɕ���_�D  #vanuatu��_ https://t.co/Sx0yGxIGXq",Sympathy and support
576518726050148352',BSGN Small Pacific nation of Vanuatu hit by powerful cyclone: An extremely powerful cyclone blew over islands ... http://t.co/CwjXEptlHl,Other Useful Information
576521752869666816',Feeling for the people of Vanuatu right now. Especially all those staying in less than solid concrete structures which will be 99%.,Sympathy and support
576524499752910848',Port Vila Vanuatu real time weather #cyclonepam http://t.co/W8B8R6UInc,Other Useful Information
576525473628307457',Those poor Vanuatu peops! #CyclonePam :(,Sympathy and support
576526252749778944',"PortVila: comms patchy, power down, no water, shelter needs enormous, GvtofAustralia fly-over as soon as weather allows #TCPam @Federation",Other Useful Information
576529213257220096',Locals head for caves as Pam bears down http://t.co/WCnkhnt42M (News) #brisbane #qld,Affected individuals
576530438497247233',Samaritan's Purse deploying assessment team to Vanuatu as soon as Port Vila International Airport is open. #CyclonePam,Other Useful Information
576531592585166848',hi friends! there is an island group near us called Vanuatu who got devastated by hurricane Pam. they fear dozens of people have died.,Not related or irrelevant
576533711946166272',The Sydney Morning &gt; Locals head for caves as Pam bears down http://t.co/31fmSfjUbb,Affected individuals
576534047779786752',Deaths feared as cyclone Pam crosses Vanuatu and heads for New Zealand: Cyclone Pam has intensified as it moves��_ http://t.co/FiJDnuH3p1,Affected individuals
576536354412056576',Locals head for caves as Pam bears down http://t.co/4eBddqNFYd #Australia,Affected individuals
576536963429376000',"https://t.co/bQkCsJqoLl #VIDEO:  #Cyclone #Pam causes heavy damage in #PortVila, #Vanuatu | 14 03 2015 #CyclonePam  @weatherchannel",Infrastructure and utilities
576537335564627968',Cyclone Pam thinking of Vanuatu my  adopted big brother Rodney and is wife Jennith and little baba hope you are all well,Sympathy and support
576538249134522368',�� http://t.co/86K706y38q #CyclonePam Cyclone Pam Vanuatu cyclone: Dozens feared dead  �� NEWS �� Queensland AUS Brisbane  970,Affected individuals
576539711713501184',#pakistan#news Devastating storm pounds Pacific Island of Vanuatu: SUVA (AFP) - A devastating tropical cyclone... http://t.co/KBz2MwU9Wx,Other Useful Information
576543832973570048',...thoughts with Vanuatu this morning - sounds like a horror. #cyclonepam  Keep your heads down #NZ its heading south. You dont need a Cat5,Sympathy and support
576544811877994496',Devastating storm pounds Pacific Island of Vanuatu (AFP) http://t.co/BzFlxC04Is :Auto pickup by wikyou,Other Useful Information
576545168624623616',"https://t.co/fhCZLFEmjI  #VIDEO:  #Cyclone #Pam causes heavy #damage in #PortVila, #Vanuatu | 14 03 2015 #CyclonePam  #AskAnsel #AusGP",Infrastructure and utilities
576550196877922305',"���@RAPacificBeat: #CyclonePam: Flooding, destructive winds up to 240kmh bearing down on #Vanuatu #TCPam http://t.co/BXsbIyGSas�۝",Other Useful Information
576550923377360896',Hope the people of vanuatu are ok,Sympathy and support
576554520982896640',"Bishop: Australia has a crisis response team ready to go to assist our High Commission in Port Vila, Vanuatu. #CyclonePam",Other Useful Information
576555168239460352',"Deadly Cyclone Pam hits Pacific islands, with dozens feared dead in Vanuatu http://t.co/Eo4Vhzpyac",Affected individuals
576558220799447040',At least 44 people have died in cyclone that hit Vanuatu.  http://t.co/fprh0hEVx5  #auspol,Affected individuals
576558385073508352',Devastation hits Vanuatu with any casualties. Exact # of fatalities unknown,Affected individuals
576559662398447616',Carnarvon battered as weaker Cyclone Olwyn continues down WA coast. #perthnews  http://t.co/H7M5xJxfeP,Not related or irrelevant
576559726424502272',Ex #CycloneOlwyn trajectory down through Western Australia http://t.co/5rxIVhEzhx Via @BOM_au @killeydavid http://t.co/940aZgS3OD,Other Useful Information
576560012312649729',"Pam arches a brow of her own, perfectly mirroring @TheTrueViking's expression as she stares down at him��_ http://t.co/KwCA2lD31t",Not related or irrelevant
576560194580135936',Locals head for caves as Pam bears down http://t.co/gjcHySIqzf #KCA #VoteJKT48ID,Affected individuals
576561289469657088',I feel so bad for those people in Vanuatu.  Category 5 #TropicalCyclone #Pam has destroyed that island.,Sympathy and support
576562053080547328',Agencies investigate reports of dozens of deaths in Vanuatu http://t.co/GNoKObbnmx #CyclonePAM,Affected individuals
576563004814155776',Tropical #CyclonePam rips through Pacific isles: http://t.co/3Kab1BA67H,Other Useful Information
576564100655874048',"#dailymailnews Powerful cyclone rips across Vanuatu, killing 'at least 40 people and leaving thousands homeless' a... http://t.co/ASXNjtYfzS",Other Useful Information
576571756217024513',"https://t.co/jeC6dQY3Qk RAW #VIDEO: #Cyclone #Pam made #landfall in #PortVila, #Vanuatu | 14 03 2015 #CyclonePam  Unbelievable #destruction",Infrastructure and utilities
576573999536189440',Prayers go out to the people in Vanuatu !! #CyclonePam #Vanuatu,Sympathy and support
576574884026847232',From Entrepreneur Devastating storm pounds Pacific Island of Vanuatu: Suva (Fiji) (AFP) - A devastating tropic... http://t.co/0oxC4SnpgA,Other Useful Information
576575147475271681',"Powerful cyclone rips across Vanuatu, killing 'at least 40 people and leaving thousands homele... http://t.co/31A2zkXnYu #teamfollowback",Other Useful Information
576575825593679872',#Business Devastating storm pounds Pacific Island of Vanuatu http://t.co/AvYGuE7voK http://t.co/OUISbxjl5B,Other Useful Information
576578405082099713',"Cyclone batters Pacific island nation of Vanuatu, U.N. fears the worst: Winds of up to 250 kilometers an hour ... http://t.co/5s25qtEyPG",Other Useful Information
576579233864163328',Devastating storm pounds Pacific Island of Vanuatu http://t.co/RlztevX9t6 #News #Politics #Info,Other Useful Information
576579309743140865',�_� #CyclonePam Cyclone Pam Vanuatu cyclone: Dozens feared dead http://t.co/bbxlKV�_� http://t.co/U9fZzeqlwj,Other Useful Information
576581346035822592',Tropical Cyclone Pam Kills at Least Four People in Vanuatu - Wall Street Journal http://t.co/iAVsqWKuSB http://t.co/XWoGt4wBf7,Affected individuals
576581972719337472',"Really feel for the people in Vanuatu. Such a beautiful country, and it's so devasted. Hope all is good #PrayForThePacific #CyclonePam",Sympathy and support
576582202911232000',Devastating storm pounds Pacific Island of Vanuatu http://t.co/4eVbhEI2c8,Other Useful Information
576584189434322944',when pam falls down the stairs�_�D�_�D http://t.co/9AZRq1NJ90,Not related or irrelevant
576589233378312192',Devastating storm pounds Pacific Island of Vanuatu http://t.co/OZ8YPGQiYL,Other Useful Information
576590954255224832',��� #CyclonePam Cyclone Pam Vanuatu cyclone: Dozens feared dead http://t.co/UEUntENYQ2 http://t.co/B1yxldvBtD,Affected individuals
576591907528159233',"#ndtv Cyclone Batters Pacific Island Nation of Vanuatu, UN Fears the Worst: Winds of up to 250 kilometres an h... http://t.co/C84qBh2EFH",Other Useful Information
576593444266708992',http://t.co/Cy4mgzLBQD Devastating storm pounds Pacific Island of Vanuatu #HeadlinesApp,Other Useful Information
576593526579798016',@UNICEFNZ @unicefaustralia Via sat phone from Luganville. Everything ok. Trees down and some roofs off no report of injuries #CyclonePam,Affected individuals
576594238881812480',"Massive cyclone rips across Vanuatu, killing 'at least 40 people and leaving thousands homeless' as it causes CATA... http://t.co/X9BD5pQ4wA",Other Useful Information
576595732322455552',#CyclonePam: destructive storm slams into Vanuatu http://t.co/8DWrXM7IUQ,Other Useful Information
576596600065105921',Dozens feared dead after #CyclonePam pounds Vanuatu archipelago in South Pacific: http://t.co/iR4OGiFuve http://t.co/p7tJk6sCSX,Other Useful Information
576596637511876608',News:  Vanuatu: Devastating storm pounds Pacific Island of Vanuatu http://t.co/SIiXk5mcuk,Other Useful Information
576600239307669504',Follow the horrific #CyclonePam in the Pacific? http://t.co/XuhTefZLh6   #TCPam Liveblog here &gt;&gt; http://t.co/Eg37dWwIU8 &lt;&lt; via @billmckibben,Other Useful Information
576617791484260352',Cyclone Pam Lashes Vanuatu with Category 4 Winds @weatherchannel http://t.co/GQPMCFTzUp,Other Useful Information
576620689395855361',#NZ MT @NZRedCross Photo from Clare in Tuvalu To donate to people affected by #TCPam: https://t.co/XOPZhZfpm8 http://t.co/1rqFeG2ERt,Donations and volunteering
576621418256863232',Our thoughts are with you Vanuatu #love2vanuatu #CyclonePam,Sympathy and support
576629440253296640',RT &amp; Help! PAA is raising funds thru Just Giving 4 devastated Vanuatu hit by 305kpm winds2clean up hazardous waste.  https://t.co/l7T0jgLm6L,Donations and volunteering
576633565569404928',Direct hit in capital #PortVila #CyclonePam Dozens feared dead in #Vanuatu http://t.co/MGesVBx6jA via @brisbanetimes - Aid needed.,Affected individuals
576641145880489984',"To everyone following this, just heard from my dad after #CyclonePam. Damage to property is devastating but he's safe.",Infrastructure and utilities
576645982907060224',My heart goes out to Vanuatu - Beautiful people and a beautiful country. Please consider giving support to their recovery. #Vanuatu,Sympathy and support
577294119241826304',"Meanwhile, Foreign Min Julie Bishop is speaking at DFAT HQ, saying Australia has sent three military planes with supplies to Vanuatu #auspol",Donations and volunteering
577294869997088768',Reports from Port Vila indicate there are major food shortages as thousands of people crowd into evacuation centres #CyclonePam,Donations and volunteering
577304574597292032',@wtfvnjh it's scary what happened in Vanuatu though like there are people missing and who lost their lives! It makes me so sad �_�A,Affected individuals
577306376701014016',"5 hrs ago #earthquake 5.3 has hit Malao , Vanuatu, 60.0km, 15:29 GMT-6 (EMSC) http://t.co/LW3HUMQ9ZY",Other Useful Information
577306994924609537',Wild weather caused by ex-tropical #CyclonePam has caused dozens of people to be evacuated. http://t.co/CoRWju2ded,Affected individuals
577307088910585856',MT @GDC_updates CivDefence update 3.45pm #TCPam: +100 ppl in total have now moved out of their homes... http://t.co/MrlHGM6r6A #Gisborne #NZ,Affected individuals
577307265268469760',"#VNewsCD Vanuatu's president says 6 people confirmed dead, 30��_ http://t.co/V37Yi01QrP #Foxnews #CNN #MTVStars http://t.co/CQvQYvrhPG",Affected individuals
577317871669239808',Coastal areas evacuated as Cyclone Pam batters New Zealand http://t.co/Gp9reOv9w2 #CyclonePam #NewZealand #Gisborne #wave,Affected individuals
577320217870630912',The struggle to bring aid to Vanuatu; at least three people feared dead in a plane crash near Wanaka; and an X Factor axe for judges.,Affected individuals
577323056894468096',Live: Cyclone Pam bears down on New Zealand http://t.co/gNb1x1YAcI,Other Useful Information
577323469471264768',#CyclonePam Two more Aust military planes loaded with much-needed humanitarian supplies &amp; personnel are on way to cyclone-devastated Vanuatu,Donations and volunteering
577323918106710016',"Vanuatu is massive crises,  we should send 5 quid each to red cross who are doing their best to reach remote areas, they need help",Donations and volunteering
577325952838975489',Rescue Effort Begins in Vanuatu After Powerful Pacific Cyclone http://t.co/pbkoJTLhth http://t.co/kn95iiBuUh,Donations and volunteering
577326434752053248',"#Vanuatu, #Tanna-corrugated iron houses destroyed, concrete buildings lost roofs, trees ripped out http://t.co/gJ7RkS4ZuC #TCPam #hmrd via ^",Infrastructure and utilities
577328753648390144',"Evacuations up as Pam hits NZ East Coast: Almost 100 people have left their homes on NZ's East Coast as wind, ... http://t.co/J1t5IMbrNB",Affected individuals
577329417438920704',"Our thoughts are with those affected by #CyclonePam, please share our resources on flood damage. http://t.co/MVflheOSz9",Infrastructure and utilities
577335966546993152',�� #Vanuatu #Vanuatu Dozens feared dead... - Canadian News Edition | Facebook http://t.co/WC2VPL9bwx,Affected individuals
